seqnames,start,end,width,strand,element_name,LTR_class,fullName
chrX,14946582,14946971,390,+,ORR1D1,ORR1D,chrX:14946582-14946971:+|ORR1D1|ORR1D
chr9,80037669,80038038,370,+,ORR1D2,ORR1D,chr9:80037669-80038038:+|ORR1D2|ORR1D
chrX,62607078,62607467,390,+,ORR1D1,ORR1D,chrX:62607078-62607467:+|ORR1D1|ORR1D
chr6,61934474,61934851,378,-,ORR1D1,ORR1D,chr6:61934474-61934851:-|ORR1D1|ORR1D
chr16,95891632,95891990,359,-,ORR1D1,ORR1D,chr16:95891632-95891990:-|ORR1D1|ORR1D
chr11,50978223,50978600,378,+,ORR1D1,ORR1D,chr11:50978223-50978600:+|ORR1D1|ORR1D
chr3,147778054,147778417,364,-,ORR1D2,ORR1D,chr3:147778054-147778417:-|ORR1D2|ORR1D
chr17,62447119,62447490,372,-,ORR1D1,ORR1D,chr17:62447119-62447490:-|ORR1D1|ORR1D
chr9,116925634,116925996,363,-,ORR1D2,ORR1D,chr9:116925634-116925996:-|ORR1D2|ORR1D
chrX,166463968,166464332,365,+,ORR1D1,ORR1D,chrX:166463968-166464332:+|ORR1D1|ORR1D
chrX,26323425,26323785,361,+,ORR1D2,ORR1D,chrX:26323425-26323785:+|ORR1D2|ORR1D
chr4,72063507,72063894,388,+,ORR1D1,ORR1D,chr4:72063507-72063894:+|ORR1D1|ORR1D
chr9,94347505,94347866,362,-,ORR1D1,ORR1D,chr9:94347505-94347866:-|ORR1D1|ORR1D
chr6,22054800,22055166,367,-,ORR1D1,ORR1D,chr6:22054800-22055166:-|ORR1D1|ORR1D
chrX,57971391,57971756,366,-,ORR1D1,ORR1D,chrX:57971391-57971756:-|ORR1D1|ORR1D
chr6,33043505,33043868,364,-,ORR1D1,ORR1D,chr6:33043505-33043868:-|ORR1D1|ORR1D
chr16,71120859,71121244,386,+,ORR1D1,ORR1D,chr16:71120859-71121244:+|ORR1D1|ORR1D
chr11,57279206,57279578,373,-,ORR1D1,ORR1D,chr11:57279206-57279578:-|ORR1D1|ORR1D
chrX,136346003,136346354,352,+,ORR1D2,ORR1D,chrX:136346003-136346354:+|ORR1D2|ORR1D
chr6,25750337,25750703,367,+,ORR1D1,ORR1D,chr6:25750337-25750703:+|ORR1D1|ORR1D
chr10,126053052,126053411,360,-,ORR1D1,ORR1D,chr10:126053052-126053411:-|ORR1D1|ORR1D
chr19,54482647,54483011,365,+,ORR1D2,ORR1D,chr19:54482647-54483011:+|ORR1D2|ORR1D
chr3,34585722,34586085,364,+,ORR1D1,ORR1D,chr3:34585722-34586085:+|ORR1D1|ORR1D
chr16,50199670,50200042,373,+,ORR1D2,ORR1D,chr16:50199670-50200042:+|ORR1D2|ORR1D
chrX,84924320,84924686,367,-,ORR1D1,ORR1D,chrX:84924320-84924686:-|ORR1D1|ORR1D
chr13,110098083,110098446,364,+,ORR1D2,ORR1D,chr13:110098083-110098446:+|ORR1D2|ORR1D
chr6,6825543,6825924,382,+,ORR1D1,ORR1D,chr6:6825543-6825924:+|ORR1D1|ORR1D
chr3,104486908,104487279,372,+,ORR1D1,ORR1D,chr3:104486908-104487279:+|ORR1D1|ORR1D
chr16,54016419,54016790,372,+,ORR1D2,ORR1D,chr16:54016419-54016790:+|ORR1D2|ORR1D
chr5,148263151,148263518,368,-,ORR1D1,ORR1D,chr5:148263151-148263518:-|ORR1D1|ORR1D
chr9,104700666,104701021,356,-,ORR1D1,ORR1D,chr9:104700666-104701021:-|ORR1D1|ORR1D
chr12,77609409,77609768,360,+,ORR1D1,ORR1D,chr12:77609409-77609768:+|ORR1D1|ORR1D
chr2,120571159,120571526,368,-,ORR1D1,ORR1D,chr2:120571159-120571526:-|ORR1D1|ORR1D
chr7,56028278,56028643,366,+,ORR1D1,ORR1D,chr7:56028278-56028643:+|ORR1D1|ORR1D
chr3,107727680,107728044,365,-,ORR1D1,ORR1D,chr3:107727680-107728044:-|ORR1D1|ORR1D
chrX,150412103,150412468,366,-,ORR1D1,ORR1D,chrX:150412103-150412468:-|ORR1D1|ORR1D
chr11,15316199,15316571,373,-,ORR1D1,ORR1D,chr11:15316199-15316571:-|ORR1D1|ORR1D
chrX,164699298,164699663,366,-,ORR1D2,ORR1D,chrX:164699298-164699663:-|ORR1D2|ORR1D
chr1,103387392,103387748,357,+,ORR1D1,ORR1D,chr1:103387392-103387748:+|ORR1D1|ORR1D
chr3,49199825,49200183,359,+,ORR1D2,ORR1D,chr3:49199825-49200183:+|ORR1D2|ORR1D
chrY,15772167,15772535,369,-,ORR1D2,ORR1D,chrY:15772167-15772535:-|ORR1D2|ORR1D
chr2,138472310,138472670,361,+,ORR1D1,ORR1D,chr2:138472310-138472670:+|ORR1D1|ORR1D
chr15,59160882,59161238,357,+,ORR1D2,ORR1D,chr15:59160882-59161238:+|ORR1D2|ORR1D
chr1,190737465,190737816,352,-,ORR1D2,ORR1D,chr1:190737465-190737816:-|ORR1D2|ORR1D
chr9,100084546,100084899,354,-,ORR1D2,ORR1D,chr9:100084546-100084899:-|ORR1D2|ORR1D
chr13,10236880,10237258,379,-,ORR1D1,ORR1D,chr13:10236880-10237258:-|ORR1D1|ORR1D
chr5,6582680,6583048,369,-,ORR1D2,ORR1D,chr5:6582680-6583048:-|ORR1D2|ORR1D
chr2,15736937,15737312,376,-,ORR1D2,ORR1D,chr2:15736937-15737312:-|ORR1D2|ORR1D
chr2,110165634,110165989,356,+,ORR1D2,ORR1D,chr2:110165634-110165989:+|ORR1D2|ORR1D
chr3,6643842,6644202,361,+,ORR1D2,ORR1D,chr3:6643842-6644202:+|ORR1D2|ORR1D
chr14,119257928,119258282,355,+,ORR1D2,ORR1D,chr14:119257928-119258282:+|ORR1D2|ORR1D
chr9,27631336,27631694,359,-,ORR1D2,ORR1D,chr9:27631336-27631694:-|ORR1D2|ORR1D
chr1,188868206,188868575,370,-,ORR1D2,ORR1D,chr1:188868206-188868575:-|ORR1D2|ORR1D
chr10,88423566,88423910,345,+,ORR1E,ORR1E,chr10:88423566-88423910:+|ORR1E|ORR1E
chr4,79861468,79861816,349,+,ORR1E,ORR1E,chr4:79861468-79861816:+|ORR1E|ORR1E
chr4,48929298,48929645,348,-,ORR1E,ORR1E,chr4:48929298-48929645:-|ORR1E|ORR1E
chr4,83949166,83949519,354,-,ORR1E,ORR1E,chr4:83949166-83949519:-|ORR1E|ORR1E
chr8,30169102,30169463,362,-,ORR1E,ORR1E,chr8:30169102-30169463:-|ORR1E|ORR1E
chr4,115990763,115991119,357,-,ORR1E,ORR1E,chr4:115990763-115991119:-|ORR1E|ORR1E
chr1,25599866,25600229,364,-,ORR1E,ORR1E,chr1:25599866-25600229:-|ORR1E|ORR1E
chr13,28518675,28519042,368,-,ORR1E,ORR1E,chr13:28518675-28519042:-|ORR1E|ORR1E
chr5,44349502,44349876,375,-,ORR1E,ORR1E,chr5:44349502-44349876:-|ORR1E|ORR1E
chr2,115313972,115314326,355,+,ORR1E,ORR1E,chr2:115313972-115314326:+|ORR1E|ORR1E
chr5,127413060,127413429,370,+,ORR1E,ORR1E,chr5:127413060-127413429:+|ORR1E|ORR1E
chr3,8468432,8468779,348,-,ORR1E,ORR1E,chr3:8468432-8468779:-|ORR1E|ORR1E
chr14,40243723,40244068,346,-,ORR1E,ORR1E,chr14:40243723-40244068:-|ORR1E|ORR1E
chr9,20126853,20127210,358,-,ORR1E,ORR1E,chr9:20126853-20127210:-|ORR1E|ORR1E
chr14,64838553,64838924,372,-,ORR1E,ORR1E,chr14:64838553-64838924:-|ORR1E|ORR1E
chr7,118275189,118275537,349,-,ORR1E,ORR1E,chr7:118275189-118275537:-|ORR1E|ORR1E
chr14,49668068,49668436,369,+,ORR1E,ORR1E,chr14:49668068-49668436:+|ORR1E|ORR1E
chr13,108056937,108057295,359,-,ORR1E,ORR1E,chr13:108056937-108057295:-|ORR1E|ORR1E
chr12,32571648,32571990,343,-,ORR1E,ORR1E,chr12:32571648-32571990:-|ORR1E|ORR1E
chr13,26282778,26283133,356,+,ORR1E,ORR1E,chr13:26282778-26283133:+|ORR1E|ORR1E
chr15,3316982,3317336,355,+,ORR1E,ORR1E,chr15:3316982-3317336:+|ORR1E|ORR1E
chr14,83907225,83907573,349,+,ORR1E,ORR1E,chr14:83907225-83907573:+|ORR1E|ORR1E
chr11,67730184,67730537,354,+,ORR1E,ORR1E,chr11:67730184-67730537:+|ORR1E|ORR1E
chr1,114080414,114080758,345,-,ORR1E,ORR1E,chr1:114080414-114080758:-|ORR1E|ORR1E
chr13,5681248,5681617,370,+,ORR1E,ORR1E,chr13:5681248-5681617:+|ORR1E|ORR1E
chr7,69735087,69735439,353,+,ORR1E,ORR1E,chr7:69735087-69735439:+|ORR1E|ORR1E
chr2,137754853,137755219,367,-,ORR1E,ORR1E,chr2:137754853-137755219:-|ORR1E|ORR1E
chr8,118687049,118687410,362,-,ORR1E,ORR1E,chr8:118687049-118687410:-|ORR1E|ORR1E
chr7,111662141,111662488,348,+,ORR1E,ORR1E,chr7:111662141-111662488:+|ORR1E|ORR1E
chr1,121002487,121002833,347,+,ORR1E,ORR1E,chr1:121002487-121002833:+|ORR1E|ORR1E
chr19,7687346,7687707,362,-,ORR1E,ORR1E,chr19:7687346-7687707:-|ORR1E|ORR1E
chr13,99811586,99811934,349,-,ORR1E,ORR1E,chr13:99811586-99811934:-|ORR1E|ORR1E
chr14,85358136,85358479,344,+,ORR1E,ORR1E,chr14:85358136-85358479:+|ORR1E|ORR1E
chr2,92923784,92924135,352,+,ORR1E,ORR1E,chr2:92923784-92924135:+|ORR1E|ORR1E
chr12,13948842,13949204,363,+,ORR1E,ORR1E,chr12:13948842-13949204:+|ORR1E|ORR1E
chr6,111240331,111240685,355,+,ORR1E,ORR1E,chr6:111240331-111240685:+|ORR1E|ORR1E
chr12,78021845,78022215,371,-,ORR1E,ORR1E,chr12:78021845-78022215:-|ORR1E|ORR1E
chr13,80985912,80986254,343,+,ORR1E,ORR1E,chr13:80985912-80986254:+|ORR1E|ORR1E
chrX,96178520,96178861,342,-,ORR1E,ORR1E,chrX:96178520-96178861:-|ORR1E|ORR1E
chr7,57289519,57289873,355,-,ORR1E,ORR1E,chr7:57289519-57289873:-|ORR1E|ORR1E
chr3,21855437,21855782,346,-,ORR1E,ORR1E,chr3:21855437-21855782:-|ORR1E|ORR1E
chr4,111724616,111724982,367,-,ORR1E,ORR1E,chr4:111724616-111724982:-|ORR1E|ORR1E
chr14,103436354,103436701,348,+,ORR1E,ORR1E,chr14:103436354-103436701:+|ORR1E|ORR1E
chr4,58467948,58468318,371,+,ORR1E,ORR1E,chr4:58467948-58468318:+|ORR1E|ORR1E
chr15,33180453,33180798,346,-,ORR1E,ORR1E,chr15:33180453-33180798:-|ORR1E|ORR1E
chr2,71920404,71920750,347,-,ORR1E,ORR1E,chr2:71920404-71920750:-|ORR1E|ORR1E
chr5,50684093,50684447,355,+,ORR1E,ORR1E,chr5:50684093-50684447:+|ORR1E|ORR1E
chr2,12133170,12133511,342,+,ORR1E,ORR1E,chr2:12133170-12133511:+|ORR1E|ORR1E
chr13,41308867,41309213,347,+,ORR1E,ORR1E,chr13:41308867-41309213:+|ORR1E|ORR1E
chr6,116120194,116120549,356,+,ORR1E,ORR1E,chr6:116120194-116120549:+|ORR1E|ORR1E
chr1,182947936,182948283,348,+,ORR1E,ORR1E,chr1:182947936-182948283:+|ORR1E|ORR1E
chr14,99563911,99564252,342,-,ORR1E,ORR1E,chr14:99563911-99564252:-|ORR1E|ORR1E
chr6,6596816,6597161,346,-,ORR1E,ORR1E,chr6:6596816-6597161:-|ORR1E|ORR1E
chr2,74228388,74228733,346,-,ORR1E,ORR1E,chr2:74228388-74228733:-|ORR1E|ORR1E
chr11,56987467,56987819,353,+,ORR1E,ORR1E,chr11:56987467-56987819:+|ORR1E|ORR1E
chr2,73044106,73044451,346,-,ORR1E,ORR1E,chr2:73044106-73044451:-|ORR1E|ORR1E
chr2,34976482,34976830,349,+,ORR1E,ORR1E,chr2:34976482-34976830:+|ORR1E|ORR1E
chr6,91172405,91172758,354,-,ORR1E,ORR1E,chr6:91172405-91172758:-|ORR1E|ORR1E
chr11,114298499,114298843,345,-,ORR1E,ORR1E,chr11:114298499-114298843:-|ORR1E|ORR1E
chr7,118623898,118624252,355,-,ORR1E,ORR1E,chr7:118623898-118624252:-|ORR1E|ORR1E
chr8,5987999,5988343,345,+,ORR1E,ORR1E,chr8:5987999-5988343:+|ORR1E|ORR1E
chr1,115276099,115276455,357,+,ORR1E,ORR1E,chr1:115276099-115276455:+|ORR1E|ORR1E
chr14,116504646,116504989,344,+,ORR1E,ORR1E,chr14:116504646-116504989:+|ORR1E|ORR1E
chr1,43000228,43000599,372,-,ORR1E,ORR1E,chr1:43000228-43000599:-|ORR1E|ORR1E
chr13,32551216,32551562,347,+,ORR1E,ORR1E,chr13:32551216-32551562:+|ORR1E|ORR1E
chr5,128644670,128645016,347,+,ORR1E,ORR1E,chr5:128644670-128645016:+|ORR1E|ORR1E
chr14,87310526,87310900,375,-,ORR1E,ORR1E,chr14:87310526-87310900:-|ORR1E|ORR1E
chr2,80083395,80083748,354,+,ORR1E,ORR1E,chr2:80083395-80083748:+|ORR1E|ORR1E
chr1,125977454,125977827,374,+,ORR1E,ORR1E,chr1:125977454-125977827:+|ORR1E|ORR1E
chr3,42299162,42299515,354,+,ORR1E,ORR1E,chr3:42299162-42299515:+|ORR1E|ORR1E
chr10,96749715,96750062,348,+,ORR1E,ORR1E,chr10:96749715-96750062:+|ORR1E|ORR1E
chr8,56645429,56645788,360,+,ORR1E,ORR1E,chr8:56645429-56645788:+|ORR1E|ORR1E
chr1,47317136,47317485,350,-,ORR1E,ORR1E,chr1:47317136-47317485:-|ORR1E|ORR1E
chr6,140729408,140729768,361,+,ORR1E,ORR1E,chr6:140729408-140729768:+|ORR1E|ORR1E
chr10,13169673,13170025,353,+,ORR1E,ORR1E,chr10:13169673-13170025:+|ORR1E|ORR1E
chr2,106060702,106061053,352,-,ORR1E,ORR1E,chr2:106060702-106061053:-|ORR1E|ORR1E
chr16,58742524,58742877,354,+,ORR1E,ORR1E,chr16:58742524-58742877:+|ORR1E|ORR1E
chr1,174652833,174653203,371,+,ORR1E,ORR1E,chr1:174652833-174653203:+|ORR1E|ORR1E
chr14,123212365,123212717,353,+,ORR1E,ORR1E,chr14:123212365-123212717:+|ORR1E|ORR1E
chr5,8550061,8550405,345,+,ORR1E,ORR1E,chr5:8550061-8550405:+|ORR1E|ORR1E
chr8,116404362,116404716,355,+,ORR1E,ORR1E,chr8:116404362-116404716:+|ORR1E|ORR1E
chr19,36673203,36673555,353,+,ORR1E,ORR1E,chr19:36673203-36673555:+|ORR1E|ORR1E
chr11,40870726,40871074,349,+,ORR1E,ORR1E,chr11:40870726-40871074:+|ORR1E|ORR1E
chr2,151780210,151780558,349,-,ORR1E,ORR1E,chr2:151780210-151780558:-|ORR1E|ORR1E
chr12,52658614,52658960,347,+,ORR1E,ORR1E,chr12:52658614-52658960:+|ORR1E|ORR1E
chr8,60301120,60301472,353,+,ORR1E,ORR1E,chr8:60301120-60301472:+|ORR1E|ORR1E
chr16,79856877,79857236,360,+,ORR1E,ORR1E,chr16:79856877-79857236:+|ORR1E|ORR1E
chr14,94799330,94799673,344,-,ORR1E,ORR1E,chr14:94799330-94799673:-|ORR1E|ORR1E
chr11,65647618,65647959,342,-,ORR1E,ORR1E,chr11:65647618-65647959:-|ORR1E|ORR1E
chr8,54024635,54025001,367,+,ORR1E,ORR1E,chr8:54024635-54025001:+|ORR1E|ORR1E
chr11,81538320,81538674,355,-,ORR1E,ORR1E,chr11:81538320-81538674:-|ORR1E|ORR1E
chr8,60453122,60453496,375,-,ORR1E,ORR1E,chr8:60453122-60453496:-|ORR1E|ORR1E
chr11,9033176,9033529,354,-,ORR1E,ORR1E,chr11:9033176-9033529:-|ORR1E|ORR1E
chr10,126207183,126207535,353,+,ORR1E,ORR1E,chr10:126207183-126207535:+|ORR1E|ORR1E
chr10,64937015,64937367,353,-,ORR1E,ORR1E,chr10:64937015-64937367:-|ORR1E|ORR1E
chr2,76206367,76206718,352,-,ORR1E,ORR1E,chr2:76206367-76206718:-|ORR1E|ORR1E
chr14,65791181,65791532,352,-,ORR1E,ORR1E,chr14:65791181-65791532:-|ORR1E|ORR1E
chr1,83601373,83601720,348,-,ORR1E,ORR1E,chr1:83601373-83601720:-|ORR1E|ORR1E
chrX,158183457,158183810,354,-,ORR1E,ORR1E,chrX:158183457-158183810:-|ORR1E|ORR1E
chr6,40093779,40094146,368,+,ORR1E,ORR1E,chr6:40093779-40094146:+|ORR1E|ORR1E
chr1,100456810,100457158,349,-,ORR1E,ORR1E,chr1:100456810-100457158:-|ORR1E|ORR1E
chr3,27289929,27290301,373,+,ORR1E,ORR1E,chr3:27289929-27290301:+|ORR1E|ORR1E
chr14,16951267,16951626,360,+,ORR1E,ORR1E,chr14:16951267-16951626:+|ORR1E|ORR1E
chr12,73727688,73728032,345,-,ORR1E,ORR1E,chr12:73727688-73728032:-|ORR1E|ORR1E
chr11,8166256,8166615,360,-,ORR1E,ORR1E,chr11:8166256-8166615:-|ORR1E|ORR1E
chr15,5135435,5135802,368,+,ORR1E,ORR1E,chr15:5135435-5135802:+|ORR1E|ORR1E
chrX,107954702,107955076,375,+,ORR1E,ORR1E,chrX:107954702-107955076:+|ORR1E|ORR1E
chr10,118750363,118750727,365,-,ORR1E,ORR1E,chr10:118750363-118750727:-|ORR1E|ORR1E
chr18,20639399,20639766,368,+,ORR1E,ORR1E,chr18:20639399-20639766:+|ORR1E|ORR1E
chr1,106790121,106790480,360,+,ORR1E,ORR1E,chr1:106790121-106790480:+|ORR1E|ORR1E
chr5,127162405,127162754,350,+,ORR1E,ORR1E,chr5:127162405-127162754:+|ORR1E|ORR1E
chr10,53090106,53090457,352,-,ORR1E,ORR1E,chr10:53090106-53090457:-|ORR1E|ORR1E
chrX,163963646,163964005,360,+,ORR1E,ORR1E,chrX:163963646-163964005:+|ORR1E|ORR1E
chr10,94563059,94563406,348,-,ORR1E,ORR1E,chr10:94563059-94563406:-|ORR1E|ORR1E
chr12,105094189,105094532,344,+,ORR1E,ORR1E,chr12:105094189-105094532:+|ORR1E|ORR1E
chr8,74675987,74676353,367,-,ORR1E,ORR1E,chr8:74675987-74676353:-|ORR1E|ORR1E
chr9,6232261,6232616,356,+,ORR1E,ORR1E,chr9:6232261-6232616:+|ORR1E|ORR1E
chr14,9192861,9193219,359,-,ORR1E,ORR1E,chr14:9192861-9193219:-|ORR1E|ORR1E
chr10,97879897,97880255,359,-,ORR1E,ORR1E,chr10:97879897-97880255:-|ORR1E|ORR1E
chr6,143527794,143528138,345,-,ORR1E,ORR1E,chr6:143527794-143528138:-|ORR1E|ORR1E
chr6,35597959,35598328,370,+,ORR1E,ORR1E,chr6:35597959-35598328:+|ORR1E|ORR1E
chr8,77895307,77895662,356,+,ORR1E,ORR1E,chr8:77895307-77895662:+|ORR1E|ORR1E
chr9,119769218,119769574,357,+,ORR1E,ORR1E,chr9:119769218-119769574:+|ORR1E|ORR1E
chr8,119330100,119330460,361,+,ORR1E,ORR1E,chr8:119330100-119330460:+|ORR1E|ORR1E
chr19,56694770,56695113,344,+,ORR1E,ORR1E,chr19:56694770-56695113:+|ORR1E|ORR1E
chr14,21905962,21906316,355,+,ORR1E,ORR1E,chr14:21905962-21906316:+|ORR1E|ORR1E
chr13,43516834,43517190,357,-,ORR1E,ORR1E,chr13:43516834-43517190:-|ORR1E|ORR1E
chr2,30571621,30571987,367,-,ORR1E,ORR1E,chr2:30571621-30571987:-|ORR1E|ORR1E
chr2,13192098,13192445,348,-,ORR1E,ORR1E,chr2:13192098-13192445:-|ORR1E|ORR1E
chr14,101434269,101434644,376,+,ORR1E,ORR1E,chr14:101434269-101434644:+|ORR1E|ORR1E
chr9,39952461,39952833,373,+,ORR1E,ORR1E,chr9:39952461-39952833:+|ORR1E|ORR1E
chr4,52756398,52756757,360,+,ORR1E,ORR1E,chr4:52756398-52756757:+|ORR1E|ORR1E
chr10,107606879,107607235,357,+,ORR1E,ORR1E,chr10:107606879-107607235:+|ORR1E|ORR1E
chr17,71689827,71690180,354,-,ORR1E,ORR1E,chr17:71689827-71690180:-|ORR1E|ORR1E
chr8,64031086,64031440,355,+,ORR1E,ORR1E,chr8:64031086-64031440:+|ORR1E|ORR1E
chr18,88495668,88496020,353,-,ORR1E,ORR1E,chr18:88495668-88496020:-|ORR1E|ORR1E
chr8,51818625,51818981,357,-,ORR1E,ORR1E,chr8:51818625-51818981:-|ORR1E|ORR1E
chr3,101304217,101304574,358,+,ORR1E,ORR1E,chr3:101304217-101304574:+|ORR1E|ORR1E
chr4,45860266,45860622,357,-,ORR1E,ORR1E,chr4:45860266-45860622:-|ORR1E|ORR1E
chr7,119089538,119089897,360,-,ORR1E,ORR1E,chr7:119089538-119089897:-|ORR1E|ORR1E
chr2,19059239,19059593,355,-,ORR1E,ORR1E,chr2:19059239-19059593:-|ORR1E|ORR1E
chr9,92720007,92720358,352,+,ORR1E,ORR1E,chr9:92720007-92720358:+|ORR1E|ORR1E
chr14,116501397,116501758,362,-,ORR1E,ORR1E,chr14:116501397-116501758:-|ORR1E|ORR1E
chr19,41474931,41475282,352,-,ORR1E,ORR1E,chr19:41474931-41475282:-|ORR1E|ORR1E
chr15,67650694,67651038,345,-,ORR1E,ORR1E,chr15:67650694-67651038:-|ORR1E|ORR1E
chr4,22342206,22342569,364,-,ORR1E,ORR1E,chr4:22342206-22342569:-|ORR1E|ORR1E
chr6,18793672,18794023,352,+,ORR1E,ORR1E,chr6:18793672-18794023:+|ORR1E|ORR1E
chr2,179205299,179205640,342,+,ORR1E,ORR1E,chr2:179205299-179205640:+|ORR1E|ORR1E
chr9,70979145,70979500,356,-,ORR1E,ORR1E,chr9:70979145-70979500:-|ORR1E|ORR1E
chr3,38341609,38341955,347,+,ORR1E,ORR1E,chr3:38341609-38341955:+|ORR1E|ORR1E
chr18,15338332,15338699,368,+,ORR1E,ORR1E,chr18:15338332-15338699:+|ORR1E|ORR1E
chr13,7456497,7456856,360,+,ORR1E,ORR1E,chr13:7456497-7456856:+|ORR1E|ORR1E
chr1,190611851,190612194,344,-,ORR1E,ORR1E,chr1:190611851-190612194:-|ORR1E|ORR1E
chr7,84421349,84421696,348,-,ORR1E,ORR1E,chr7:84421349-84421696:-|ORR1E|ORR1E
chr13,11215623,11215964,342,+,ORR1E,ORR1E,chr13:11215623-11215964:+|ORR1E|ORR1E
chr9,93393263,93393613,351,+,ORR1E,ORR1E,chr9:93393263-93393613:+|ORR1E|ORR1E
chr3,103487800,103488152,353,+,ORR1E,ORR1E,chr3:103487800-103488152:+|ORR1E|ORR1E
chr9,111865125,111865472,348,-,ORR1E,ORR1E,chr9:111865125-111865472:-|ORR1E|ORR1E
chr16,11497205,11497564,360,+,ORR1E,ORR1E,chr16:11497205-11497564:+|ORR1E|ORR1E
chr2,151128405,151128746,342,+,ORR1E,ORR1E,chr2:151128405-151128746:+|ORR1E|ORR1E
chr17,75339012,75339378,367,+,ORR1E,ORR1E,chr17:75339012-75339378:+|ORR1E|ORR1E
chr3,28145955,28146310,356,+,ORR1E,ORR1E,chr3:28145955-28146310:+|ORR1E|ORR1E
chr17,79977919,79978271,353,+,ORR1E,ORR1E,chr17:79977919-79978271:+|ORR1E|ORR1E
chr12,109846356,109846700,345,+,ORR1E,ORR1E,chr12:109846356-109846700:+|ORR1E|ORR1E
chr1,193393029,193393372,344,-,ORR1E,ORR1E,chr1:193393029-193393372:-|ORR1E|ORR1E
chr4,46330343,46330692,350,+,ORR1E,ORR1E,chr4:46330343-46330692:+|ORR1E|ORR1E
chr17,78021837,78022193,357,-,ORR1E,ORR1E,chr17:78021837-78022193:-|ORR1E|ORR1E
chr1,175828409,175828759,351,+,ORR1E,ORR1E,chr1:175828409-175828759:+|ORR1E|ORR1E
chr6,138091186,138091546,361,+,ORR1E,ORR1E,chr6:138091186-138091546:+|ORR1E|ORR1E
chr14,113894385,113894736,352,-,ORR1E,ORR1E,chr14:113894385-113894736:-|ORR1E|ORR1E
chr6,38075369,38075743,375,+,ORR1E,ORR1E,chr6:38075369-38075743:+|ORR1E|ORR1E
chr3,50931332,50931677,346,-,ORR1E,ORR1E,chr3:50931332-50931677:-|ORR1E|ORR1E
chr5,71444912,71445270,359,+,ORR1E,ORR1E,chr5:71444912-71445270:+|ORR1E|ORR1E
chr17,63659050,63659401,352,+,ORR1E,ORR1E,chr17:63659050-63659401:+|ORR1E|ORR1E
chr15,36833193,36833558,366,-,ORR1E,ORR1E,chr15:36833193-36833558:-|ORR1E|ORR1E
chr6,40773663,40774006,344,-,ORR1E,ORR1E,chr6:40773663-40774006:-|ORR1E|ORR1E
chr17,52918601,52918945,345,-,ORR1E,ORR1E,chr17:52918601-52918945:-|ORR1E|ORR1E
chr2,158479679,158480028,350,-,ORR1E,ORR1E,chr2:158479679-158480028:-|ORR1E|ORR1E
chr10,77698314,77698681,368,+,ORR1E,ORR1E,chr10:77698314-77698681:+|ORR1E|ORR1E
chr14,61230594,61230959,366,+,ORR1E,ORR1E,chr14:61230594-61230959:+|ORR1E|ORR1E
chr19,18766282,18766624,343,+,ORR1E,ORR1E,chr19:18766282-18766624:+|ORR1E|ORR1E
chr15,37587532,37587899,368,-,ORR1E,ORR1E,chr15:37587532-37587899:-|ORR1E|ORR1E
chr3,82948552,82948904,353,+,ORR1E,ORR1E,chr3:82948552-82948904:+|ORR1E|ORR1E
chr1,182633178,182633520,343,-,ORR1E,ORR1E,chr1:182633178-182633520:-|ORR1E|ORR1E
chr8,117681739,117682096,358,+,ORR1E,ORR1E,chr8:117681739-117682096:+|ORR1E|ORR1E
chr1,73408956,73409304,349,-,ORR1E,ORR1E,chr1:73408956-73409304:-|ORR1E|ORR1E
chr7,54444382,54444748,367,+,ORR1E,ORR1E,chr7:54444382-54444748:+|ORR1E|ORR1E
chr4,14382884,14383249,366,-,ORR1E,ORR1E,chr4:14382884-14383249:-|ORR1E|ORR1E
chr14,69662748,69663089,342,-,ORR1E,ORR1E,chr14:69662748-69663089:-|ORR1E|ORR1E
chr5,148055452,148055793,342,-,ORR1E,ORR1E,chr5:148055452-148055793:-|ORR1E|ORR1E
chr4,36934771,36935140,370,+,ORR1E,ORR1E,chr4:36934771-36935140:+|ORR1E|ORR1E
chr9,68409439,68409786,348,+,ORR1E,ORR1E,chr9:68409439-68409786:+|ORR1E|ORR1E
chr10,102187770,102188121,352,+,ORR1E,ORR1E,chr10:102187770-102188121:+|ORR1E|ORR1E
chr9,120250904,120251269,366,-,ORR1E,ORR1E,chr9:120250904-120251269:-|ORR1E|ORR1E
chr6,139762818,139763163,346,+,ORR1E,ORR1E,chr6:139762818-139763163:+|ORR1E|ORR1E
chr7,6121567,6121922,356,-,ORR1E,ORR1E,chr7:6121567-6121922:-|ORR1E|ORR1E
chr7,38616261,38616613,353,-,ORR1E,ORR1E,chr7:38616261-38616613:-|ORR1E|ORR1E
chr5,127829841,127830206,366,+,ORR1E,ORR1E,chr5:127829841-127830206:+|ORR1E|ORR1E
chr9,42325159,42325522,364,+,ORR1E,ORR1E,chr9:42325159-42325522:+|ORR1E|ORR1E
chr4,29178263,29178610,348,-,ORR1E,ORR1E,chr4:29178263-29178610:-|ORR1E|ORR1E
chr11,36753500,36753873,374,+,ORR1F,ORR1F,chr11:36753500-36753873:+|ORR1F|ORR1F
chr4,106037315,106037712,398,-,ORR1F,ORR1F,chr4:106037315-106037712:-|ORR1F|ORR1F
chr4,49158835,49159222,388,-,ORR1F,ORR1F,chr4:49158835-49159222:-|ORR1F|ORR1F
