#transId	geneId	source	chrom	start	end	strand	proteinId	geneName	transcriptName	geneType	transcriptType
ENSACHT00000011800	ENSACHG00000008803	ensembl	PVKX01017650.1	2029	6435	-	ENSACHP00000010467			protein_coding	protein_coding
ENSACHT00000011074	ENSACHG00000008224	ensembl	PVKX01017626.1	6712	14514	+	ENSACHP00000009821			protein_coding	protein_coding
ENSACHT00000011117	ENSACHG00000008297	ensembl	PVKX01017626.1	29417	31126	-	ENSACHP00000009862			protein_coding	protein_coding
ENSACHT00000011961	ENSACHG00000008875	ensembl	PVKX01017658.1	785	19310	-	ENSACHP00000010607			protein_coding	protein_coding
ENSACHT00000018988	ENSACHG00000014354	ensembl	PVKX01017691.1	12567	13145	-	ENSACHP00000016805			protein_coding	protein_coding
ENSACHT00000018905	ENSACHG00000014266	ensembl	PVKX01017690.1	18755	27562	-	ENSACHP00000016739			protein_coding	protein_coding
ENSACHT00000018933	ENSACHG00000014266	ensembl	PVKX01017690.1	20250	27562	-	ENSACHP00000016763			protein_coding	protein_coding
ENSACHT00000018967	ENSACHG00000014330	ensembl	PVKX01017690.1	37524	38935	+	ENSACHP00000016789			protein_coding	protein_coding
ENSACHT00000012075	ENSACHG00000009010	ensembl	PVKX01017660.1	5093	41390	+	ENSACHP00000010709			protein_coding	protein_coding
ENSACHT00000012185	ENSACHG00000009010	ensembl	PVKX01017660.1	5093	36640	+	ENSACHP00000010809			protein_coding	protein_coding
ENSACHT00000018265	ENSACHG00000013726	ensembl	PVKX01017684.1	403	25570	-	ENSACHP00000016167			protein_coding	protein_coding
ENSACHT00000018276	ENSACHG00000013726	ensembl	PVKX01017684.1	466	9796	-	ENSACHP00000016178			protein_coding	protein_coding
ENSACHT00000018286	ENSACHG00000013726	ensembl	PVKX01017684.1	581	25570	-	ENSACHP00000016185			protein_coding	protein_coding
ENSACHT00000019203	ENSACHG00000014541	ensembl	PVKX01017722.1	1637	9896	+	ENSACHP00000017002			protein_coding	protein_coding
ENSACHT00000019238	ENSACHG00000014569	ensembl	PVKX01017722.1	10639	19954	+	ENSACHP00000017034			protein_coding	protein_coding
ENSACHT00000019292	ENSACHG00000014607	ensembl	PVKX01017722.1	25802	29414	-	ENSACHP00000017082			protein_coding	protein_coding
ENSACHT00000019312	ENSACHG00000014607	ensembl	PVKX01017722.1	26318	29414	-	ENSACHP00000017099			protein_coding	protein_coding
ENSACHT00000019350	ENSACHG00000014675	ensembl	PVKX01017722.1	40057	41543	+	ENSACHP00000017130			protein_coding	protein_coding
ENSACHT00000019365	ENSACHG00000014675	ensembl	PVKX01017722.1	40057	41543	+	ENSACHP00000017144			protein_coding	protein_coding
ENSACHT00000021526	ENSACHG00000016502	ensembl	PVKX01017800.1	9199	15531	+	ENSACHP00000019026			protein_coding	protein_coding
ENSACHT00000021539	ENSACHG00000016502	ensembl	PVKX01017800.1	9199	15404	+	ENSACHP00000019036			protein_coding	protein_coding
ENSACHT00000021574	ENSACHG00000016502	ensembl	PVKX01017800.1	9199	15404	+	ENSACHP00000019067			protein_coding	protein_coding
ENSACHT00000021639	ENSACHG00000016603	ensembl	PVKX01017800.1	18667	28071	+	ENSACHP00000019120			protein_coding	protein_coding
ENSACHT00000022228	ENSACHG00000016724	ensembl	PVKX01017800.1	31510	37082	+	ENSACHP00000019609			protein_coding	protein_coding
ENSACHT00000022292	ENSACHG00000016724	ensembl	PVKX01017800.1	31510	37082	+	ENSACHP00000019656			protein_coding	protein_coding
ENSACHT00000022372	ENSACHG00000016724	ensembl	PVKX01017800.1	31510	36414	+	ENSACHP00000019720			protein_coding	protein_coding
ENSACHT00000018838	ENSACHG00000014211	ensembl	PVKX01017688.1	26371	40205	+	ENSACHP00000016674			protein_coding	protein_coding
ENSACHT00000019463	ENSACHG00000014753	ensembl	PVKX01017726.1	18412	30230	+	ENSACHP00000017233			protein_coding	protein_coding
ENSACHT00000019528	ENSACHG00000014798	ensembl	PVKX01017733.1	31244	33694	+	ENSACHP00000017289			protein_coding	protein_coding
ENSACHT00000019549	ENSACHG00000014826	ensembl	PVKX01017737.1	895	40391	-	ENSACHP00000017308			protein_coding	protein_coding
ENSACHT00000019080	ENSACHG00000014434	ensembl	PVKX01017700.1	1144	38023	+	ENSACHP00000016888			protein_coding	protein_coding
ENSACHT00000019105	ENSACHG00000014434	ensembl	PVKX01017700.1	4389	36742	+	ENSACHP00000016913			protein_coding	protein_coding
ENSACHT00000019132	ENSACHG00000014480	ensembl	PVKX01017700.1	27708	28164	-	ENSACHP00000016938			protein_coding	protein_coding
ENSACHT00000019142	ENSACHG00000014494	ensembl	PVKX01017705.1	38216	38341	+				snoRNA	snoRNA
ENSACHT00000019638	ENSACHG00000014902	ensembl	PVKX01017748.1	19717	28115	+	ENSACHP00000017384			protein_coding	protein_coding
ENSACHT00000019651	ENSACHG00000014902	ensembl	PVKX01017748.1	19717	27920	+	ENSACHP00000017396			protein_coding	protein_coding
ENSACHT00000019685	ENSACHG00000014939	ensembl	PVKX01017748.1	34245	37684	+	ENSACHP00000017424			protein_coding	protein_coding
ENSACHT00000019934	ENSACHG00000015150	ensembl	PVKX01017751.1	5268	32046	-	ENSACHP00000017632			protein_coding	protein_coding
ENSACHT00000019174	ENSACHG00000014517	ensembl	PVKX01017717.1	284	9036	-	ENSACHP00000016974			protein_coding	protein_coding
ENSACHT00000019997	ENSACHG00000015174	ensembl	PVKX01017755.1	11518	40016	-	ENSACHP00000017684			protein_coding	protein_coding
ENSACHT00000019418	ENSACHG00000014708	ensembl	PVKX01017725.1	2389	41433	-	ENSACHP00000017188			protein_coding	protein_coding
ENSACHT00000019488	ENSACHG00000014777	ensembl	PVKX01017727.1	17282	23799	+	ENSACHP00000017253			protein_coding	protein_coding
ENSACHT00000020344	ENSACHG00000015510	ensembl	PVKX01017770.1	13412	13616	-				snoRNA	snoRNA
ENSACHT00000020366	ENSACHG00000015522	ensembl	PVKX01017770.1	17985	18934	+	ENSACHP00000018007			protein_coding	protein_coding
ENSACHT00000020666	ENSACHG00000015767	ensembl	PVKX01017775.1	23869	33508	-	ENSACHP00000018271			protein_coding	protein_coding
ENSACHT00000020701	ENSACHG00000015795	ensembl	PVKX01017776.1	13686	41047	+	ENSACHP00000018304			protein_coding	protein_coding
ENSACHT00000019595	ENSACHG00000014872	ensembl	PVKX01017745.1	33597	33723	-				snoRNA	snoRNA
ENSACHT00000019571	ENSACHG00000014850	ensembl	PVKX01017738.1	23823	41399	+	ENSACHP00000017326			protein_coding	protein_coding
ENSACHT00000021043	ENSACHG00000016078	ensembl	PVKX01017784.1	10906	19597	+	ENSACHP00000018618			protein_coding	protein_coding
ENSACHT00000021064	ENSACHG00000016098	ensembl	PVKX01017784.1	23419	30999	-	ENSACHP00000018633			protein_coding	protein_coding
ENSACHT00000021001	ENSACHG00000016049	ensembl	PVKX01017783.1	9031	9221	+				snRNA	snRNA
ENSACHT00000021022	ENSACHG00000016061	ensembl	PVKX01017783.1	29079	40405	-	ENSACHP00000018597			protein_coding	protein_coding
ENSACHT00000021377	ENSACHG00000016365	ensembl	PVKX01017793.1	38374	38518	-				snoRNA	snoRNA
ENSACHT00000019710	ENSACHG00000014967	ensembl	PVKX01017749.1	29234	30713	-	ENSACHP00000017446			protein_coding	protein_coding
ENSACHT00000019737	ENSACHG00000014987	ensembl	PVKX01017750.1	681	6526	+	ENSACHP00000017464			protein_coding	protein_coding
ENSACHT00000019809	ENSACHG00000015026	ensembl	PVKX01017750.1	8094	20114	-	ENSACHP00000017523			protein_coding	protein_coding
ENSACHT00000019871	ENSACHG00000015086	ensembl	PVKX01017750.1	30271	32884	+	ENSACHP00000017578			protein_coding	protein_coding
ENSACHT00000019897	ENSACHG00000015120	ensembl	PVKX01017750.1	36358	41355	-	ENSACHP00000017601			protein_coding	protein_coding
ENSACHT00000020039	ENSACHG00000015233	ensembl	PVKX01017757.1	15832	32702	-	ENSACHP00000017724			protein_coding	protein_coding
ENSACHT00000021298	ENSACHG00000016273	ensembl	PVKX01017792.1	5492	39865	-	ENSACHP00000018841			protein_coding	protein_coding
ENSACHT00000020063	ENSACHG00000015268	ensembl	PVKX01017758.1	6661	8841	+	ENSACHP00000017746			protein_coding	protein_coding
ENSACHT00000020210	ENSACHG00000015286	ensembl	PVKX01017758.1	8972	25402	-	ENSACHP00000017870			protein_coding	protein_coding
ENSACHT00000020244	ENSACHG00000015419	ensembl	PVKX01017758.1	25211	28697	+	ENSACHP00000017901			protein_coding	protein_coding
ENSACHT00000020281	ENSACHG00000015447	ensembl	PVKX01017758.1	29753	41336	-	ENSACHP00000017931			protein_coding	protein_coding
ENSACHT00000020325	ENSACHG00000015490	ensembl	PVKX01017760.1	15271	20128	+	ENSACHP00000017969			protein_coding	protein_coding
ENSACHT00000023741	ENSACHG00000018259	ensembl	PVKX01017808.1	5935	38778	-	ENSACHP00000020877			protein_coding	protein_coding
ENSACHT00000020447	ENSACHG00000015557	ensembl	PVKX01017771.1	1952	40729	+	ENSACHP00000018080			protein_coding	protein_coding
ENSACHT00000020599	ENSACHG00000015651	ensembl	PVKX01017772.1	13064	40972	-	ENSACHP00000018212			protein_coding	protein_coding
ENSACHT00000020616	ENSACHG00000015651	ensembl	PVKX01017772.1	13064	40972	-	ENSACHP00000018228			protein_coding	protein_coding
ENSACHT00000020640	ENSACHG00000015651	ensembl	PVKX01017772.1	13064	38005	-	ENSACHP00000018248			protein_coding	protein_coding
ENSACHT00000020795	ENSACHG00000015844	ensembl	PVKX01017777.1	3104	37943	-	ENSACHP00000018393			protein_coding	protein_coding
ENSACHT00000020808	ENSACHG00000015844	ensembl	PVKX01017777.1	3104	37943	-	ENSACHP00000018403			protein_coding	protein_coding
ENSACHT00000020944	ENSACHG00000016003	ensembl	PVKX01017779.1	6284	7223	-	ENSACHP00000018525			protein_coding	protein_coding
ENSACHT00000020956	ENSACHG00000016017	ensembl	PVKX01017779.1	22961	23915	-	ENSACHP00000018536			protein_coding	protein_coding
ENSACHT00000020969	ENSACHG00000016026	ensembl	PVKX01017779.1	39995	41299	+	ENSACHP00000018549			protein_coding	protein_coding
ENSACHT00000020988	ENSACHG00000016036	ensembl	PVKX01017782.1	30012	32436	+	ENSACHP00000018566			protein_coding	protein_coding
ENSACHT00000020305	ENSACHG00000015468	ensembl	PVKX01017759.1	7690	13750	+	ENSACHP00000017954			protein_coding	protein_coding
ENSACHT00000021092	ENSACHG00000016125	ensembl	PVKX01017785.1	2126	5750	+	ENSACHP00000018660			protein_coding	protein_coding
ENSACHT00000023986	ENSACHG00000018569	ensembl	PVKX01017822.1	2035	25233	-	ENSACHP00000021087			protein_coding	protein_coding
ENSACHT00000021132	ENSACHG00000016137	ensembl	PVKX01017786.1	9920	21155	+	ENSACHP00000018694			protein_coding	protein_coding
ENSACHT00000021421	ENSACHG00000016407	ensembl	PVKX01017794.1	12327	13476	-	ENSACHP00000018945			protein_coding	protein_coding
ENSACHT00000021245	ENSACHG00000016240	ensembl	PVKX01017790.1	40554	40661	+				snRNA	snRNA
ENSACHT00000021452	ENSACHG00000016440	ensembl	PVKX01017796.1	6863	6990	-				snRNA	snRNA
ENSACHT00000024611	ENSACHG00000019069	ensembl	PVKX01017840.1	10330	10601	-				pseudogene	pseudogene
ENSACHT00000021153	ENSACHG00000016165	ensembl	PVKX01017789.1	5065	5499	-	ENSACHP00000018713			protein_coding	protein_coding
ENSACHT00000021205	ENSACHG00000016203	ensembl	PVKX01017789.1	13582	37207	-	ENSACHP00000018758			protein_coding	protein_coding
ENSACHT00000021221	ENSACHG00000016203	ensembl	PVKX01017789.1	13582	37207	-	ENSACHP00000018771			protein_coding	protein_coding
ENSACHT00000023438	ENSACHG00000017369	ensembl	PVKX01017801.1	9536	37475	-	ENSACHP00000020633			protein_coding	protein_coding
ENSACHT00000023481	ENSACHG00000017369	ensembl	PVKX01017801.1	9536	37475	-	ENSACHP00000020660			protein_coding	protein_coding
ENSACHT00000023557	ENSACHG00000017369	ensembl	PVKX01017801.1	9536	36735	-	ENSACHP00000020726			protein_coding	protein_coding
ENSACHT00000023594	ENSACHG00000017369	ensembl	PVKX01017801.1	9536	36735	-	ENSACHP00000020761			protein_coding	protein_coding
ENSACHT00000023831	ENSACHG00000018424	ensembl	PVKX01017812.1	12390	13936	-	ENSACHP00000020956			protein_coding	protein_coding
ENSACHT00000023871	ENSACHG00000018466	ensembl	PVKX01017815.1	3773	12511	+	ENSACHP00000020988			protein_coding	protein_coding
ENSACHT00000023921	ENSACHG00000018503	ensembl	PVKX01017815.1	17598	19283	-	ENSACHP00000021034			protein_coding	protein_coding
ENSACHT00000023960	ENSACHG00000018537	ensembl	PVKX01017815.1	27999	28681	-	ENSACHP00000021062			protein_coding	protein_coding
ENSACHT00000023784	ENSACHG00000018374	ensembl	PVKX01017809.1	23092	30305	-	ENSACHP00000020918			protein_coding	protein_coding
ENSACHT00000023409	ENSACHG00000018070	ensembl	PVKX01017854.1	23386	41213	+	ENSACHP00000020599			protein_coding	protein_coding
ENSACHT00000023429	ENSACHG00000018070	ensembl	PVKX01017854.1	23386	41213	+	ENSACHP00000020615			protein_coding	protein_coding
ENSACHT00000023446	ENSACHG00000018070	ensembl	PVKX01017854.1	23386	41213	+	ENSACHP00000020629			protein_coding	protein_coding
ENSACHT00000023537	ENSACHG00000018156	ensembl	PVKX01017857.1	362	30458	-	ENSACHP00000020709			protein_coding	protein_coding
ENSACHT00000023567	ENSACHG00000018156	ensembl	PVKX01017857.1	362	30458	-	ENSACHP00000020735			protein_coding	protein_coding
ENSACHT00000024077	ENSACHG00000018649	ensembl	PVKX01017826.1	1734	26939	-	ENSACHP00000021167			protein_coding	protein_coding
ENSACHT00000023849	ENSACHG00000018453	ensembl	PVKX01017813.1	20714	20879	-				snRNA	snRNA
ENSACHT00000024026	ENSACHG00000018591	ensembl	PVKX01017824.1	20	13646	+	ENSACHP00000021124			protein_coding	protein_coding
ENSACHT00000024045	ENSACHG00000018622	ensembl	PVKX01017824.1	17662	18820	-	ENSACHP00000021139			protein_coding	protein_coding
ENSACHT00000024137	ENSACHG00000018678	ensembl	PVKX01017828.1	7908	14093	+	ENSACHP00000021222			protein_coding	protein_coding
ENSACHT00000024185	ENSACHG00000018724	ensembl	PVKX01017828.1	14129	20708	-	ENSACHP00000021263			protein_coding	protein_coding
ENSACHT00000024224	ENSACHG00000018724	ensembl	PVKX01017828.1	14400	20708	-	ENSACHP00000021302			protein_coding	protein_coding
ENSACHT00000024282	ENSACHG00000018801	ensembl	PVKX01017828.1	21792	21899	+				snRNA	snRNA
ENSACHT00000024368	ENSACHG00000018838	ensembl	PVKX01017828.1	24240	31203	+	ENSACHP00000021424			protein_coding	protein_coding
ENSACHT00000024449	ENSACHG00000018838	ensembl	PVKX01017828.1	26252	31203	+	ENSACHP00000021494			protein_coding	protein_coding
ENSACHT00000024469	ENSACHG00000018970	ensembl	PVKX01017829.1	2981	3076	-				miRNA	miRNA
ENSACHT00000024494	ENSACHG00000018975	ensembl	PVKX01017835.1	20	34346	-	ENSACHP00000021536			protein_coding	protein_coding
ENSACHT00000025804	ENSACHG00000020039	ensembl	PVKX01017911.1	15665	16638	-	ENSACHP00000022691			protein_coding	protein_coding
ENSACHT00000024581	ENSACHG00000019013	ensembl	PVKX01017877.1	5344	12139	+	ENSACHP00000021613			protein_coding	protein_coding
ENSACHT00000024567	ENSACHG00000019011	ensembl	PVKX01017837.1	9385	28462	-	ENSACHP00000021602			protein_coding	protein_coding
ENSACHT00000024808	ENSACHG00000019168	ensembl	PVKX01017884.1	19114	22533	+	ENSACHP00000021815			protein_coding	protein_coding
ENSACHT00000023091	ENSACHG00000017765	ensembl	PVKX01017842.1	1247	9954	-	ENSACHP00000020319			protein_coding	protein_coding
ENSACHT00000023122	ENSACHG00000017765	ensembl	PVKX01017842.1	1247	9863	-	ENSACHP00000020342			protein_coding	protein_coding
ENSACHT00000023162	ENSACHG00000017867	ensembl	PVKX01017845.1	1034	37388	+	ENSACHP00000020381			protein_coding	protein_coding
ENSACHT00000023186	ENSACHG00000017900	ensembl	PVKX01017845.1	13982	15065	-	ENSACHP00000020403			protein_coding	protein_coding
ENSACHT00000023232	ENSACHG00000017921	ensembl	PVKX01017845.1	28701	41127	-	ENSACHP00000020442			protein_coding	protein_coding
ENSACHT00000023343	ENSACHG00000017976	ensembl	PVKX01017851.1	5689	30176	-	ENSACHP00000020539			protein_coding	protein_coding
ENSACHT00000024071	ENSACHG00000018570	ensembl	PVKX01017861.1	17037	38277	-	ENSACHP00000021161			protein_coding	protein_coding
ENSACHT00000023632	ENSACHG00000018244	ensembl	PVKX01017859.1	5689	25730	+	ENSACHP00000020796			protein_coding	protein_coding
ENSACHT00000023818	ENSACHG00000018301	ensembl	PVKX01017860.1	4374	31366	+	ENSACHP00000020945			protein_coding	protein_coding
ENSACHT00000023910	ENSACHG00000018462	ensembl	PVKX01017860.1	37810	39996	-	ENSACHP00000021023			protein_coding	protein_coding
ENSACHT00000023929	ENSACHG00000018521	ensembl	PVKX01017860.1	38005	38075	-				snoRNA	snoRNA
ENSACHT00000023942	ENSACHG00000018533	ensembl	PVKX01017860.1	38363	38432	-				snoRNA	snoRNA
ENSACHT00000023950	ENSACHG00000018546	ensembl	PVKX01017860.1	39048	39152	-				snoRNA	snoRNA
ENSACHT00000023964	ENSACHG00000018554	ensembl	PVKX01017860.1	39693	39772	-				snoRNA	snoRNA
ENSACHT00000024118	ENSACHG00000018670	ensembl	PVKX01017870.1	2176	23778	+	ENSACHP00000021204			protein_coding	protein_coding
ENSACHT00000024159	ENSACHG00000018704	ensembl	PVKX01017872.1	100	697	-	ENSACHP00000021242			protein_coding	protein_coding
ENSACHT00000024196	ENSACHG00000018723	ensembl	PVKX01017872.1	7321	14285	-	ENSACHP00000021273			protein_coding	protein_coding
ENSACHT00000024285	ENSACHG00000018778	ensembl	PVKX01017872.1	20566	30936	-	ENSACHP00000021351			protein_coding	protein_coding
ENSACHT00000024299	ENSACHG00000018778	ensembl	PVKX01017872.1	20566	29381	-	ENSACHP00000021363			protein_coding	protein_coding
ENSACHT00000025407	ENSACHG00000019721	ensembl	PVKX01017905.1	35347	35477	-				snoRNA	snoRNA
ENSACHT00000024375	ENSACHG00000018876	ensembl	PVKX01017876.1	8413	41068	-	ENSACHP00000021427			protein_coding	protein_coding
ENSACHT00000024397	ENSACHG00000018876	ensembl	PVKX01017876.1	8413	41068	-	ENSACHP00000021449			protein_coding	protein_coding
ENSACHT00000024470	ENSACHG00000018958	ensembl	PVKX01017876.1	15763	20529	+	ENSACHP00000021513			protein_coding	protein_coding
ENSACHT00000024501	ENSACHG00000018995	ensembl	PVKX01017876.1	18737	18845	-				snRNA	snRNA
ENSACHT00000024619	ENSACHG00000019081	ensembl	PVKX01017878.1	38416	39427	-	ENSACHP00000021647			protein_coding	protein_coding
ENSACHT00000024645	ENSACHG00000019105	ensembl	PVKX01017880.1	10823	11783	+	ENSACHP00000021671			protein_coding	protein_coding
ENSACHT00000024670	ENSACHG00000019127	ensembl	PVKX01017880.1	20407	21361	+	ENSACHP00000021694			protein_coding	protein_coding
ENSACHT00000024689	ENSACHG00000019144	ensembl	PVKX01017880.1	37465	38413	+	ENSACHP00000021710			protein_coding	protein_coding
ENSACHT00000025150	ENSACHG00000019527	ensembl	PVKX01017898.1	13547	13682	-				snoRNA	snoRNA
ENSACHT00000025244	ENSACHG00000019601	ensembl	PVKX01017898.1	22749	31427	-	ENSACHP00000022193			protein_coding	protein_coding
ENSACHT00000024850	ENSACHG00000019276	ensembl	PVKX01017885.1	1171	14413	-	ENSACHP00000021856			protein_coding	protein_coding
ENSACHT00000024892	ENSACHG00000019305	ensembl	PVKX01017887.1	9195	31694	-	ENSACHP00000021894			protein_coding	protein_coding
ENSACHT00000026927	ENSACHG00000020972	ensembl	PVKX01017927.1	3132	26069	-	ENSACHP00000023643			protein_coding	protein_coding
ENSACHT00000025066	ENSACHG00000019344	ensembl	PVKX01017895.1	1614	18361	+	ENSACHP00000022044			protein_coding	protein_coding
ENSACHT00000025126	ENSACHG00000019480	ensembl	PVKX01017895.1	19618	38559	-	ENSACHP00000022094			protein_coding	protein_coding
ENSACHT00000025444	ENSACHG00000019750	ensembl	PVKX01017907.1	9397	30195	-	ENSACHP00000022370			protein_coding	protein_coding
ENSACHT00000025302	ENSACHG00000019638	ensembl	PVKX01017899.1	25224	36618	+	ENSACHP00000022247			protein_coding	protein_coding
ENSACHT00000025360	ENSACHG00000019638	ensembl	PVKX01017899.1	25224	36618	+	ENSACHP00000022300			protein_coding	protein_coding
ENSACHT00000027694	ENSACHG00000021639	ensembl	PVKX01017946.1	2183	16877	-	ENSACHP00000024307			protein_coding	protein_coding
ENSACHT00000026435	ENSACHG00000020091	ensembl	PVKX01017912.1	20	38520	-	ENSACHP00000023233			protein_coding	protein_coding
ENSACHT00000028417	ENSACHG00000021972	ensembl	PVKX01017952.1	1833	24688	+	ENSACHP00000024940			protein_coding	protein_coding
ENSACHT00000028484	ENSACHG00000021972	ensembl	PVKX01017952.1	1833	22717	+	ENSACHP00000025005			protein_coding	protein_coding
ENSACHT00000028542	ENSACHG00000021972	ensembl	PVKX01017952.1	1833	22717	+	ENSACHP00000025054			protein_coding	protein_coding
ENSACHT00000025581	ENSACHG00000019786	ensembl	PVKX01017910.1	3891	13857	+	ENSACHP00000022497			protein_coding	protein_coding
ENSACHT00000025763	ENSACHG00000019900	ensembl	PVKX01017910.1	25937	40374	-	ENSACHP00000022659			protein_coding	protein_coding
